sampType;landCtry;vslFlgCtry;year;proj;trpCode;staNum;quarter;month;spp;sex;catchCat;landCat;commCatScl;commCat;stock;area;rect;subRect;lenCls;age;fishId;lenCode;ageMeth;plusGrp;otoWt;otoSide;indWt;matMeth;matScale;matStage
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24123;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24124;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24125;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24126;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24127;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24128;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24129;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24130;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24131;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24132;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24133;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24134;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24135;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24136;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24137;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24138;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24139;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24140;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24141;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24142;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24143;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24144;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24145;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24146;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;90;-1;24147;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24148;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24149;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24150;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24151;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24152;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24153;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24154;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24155;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24156;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24157;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24158;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24159;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24160;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24161;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24162;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24163;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24164;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24165;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24166;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24167;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24168;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24169;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24170;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24171;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24172;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24173;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24174;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24175;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24176;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24177;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24178;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24179;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24180;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24181;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24182;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24183;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24184;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24185;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24186;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24187;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24188;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24189;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24190;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24191;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24192;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24193;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24194;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24195;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24196;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24197;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24198;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24199;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24200;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24201;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24202;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24203;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24204;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24205;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24206;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24207;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24208;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24209;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24210;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24211;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24212;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24213;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24214;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24215;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24216;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24217;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24218;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24219;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24220;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24221;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24222;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24223;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24224;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24225;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24226;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24227;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24228;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24229;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24230;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24231;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24232;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24233;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24234;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24235;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24236;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24237;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24238;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24239;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;3_ITA;1;NA;NA;Mullus barbatus;N;Lan;NA;ITA;1;NA;GSA99;NA;NA;95;-1;24240;scm;OWR;NA;NA;NA;-1;Macr;;Medits scale
